v1
0.8.0-synthetic
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Synthetic Linux (stutterscope demo data),Synthetic CPU,Synthetic GPU,32 GB,6.9.0,1.0.0,schedutil
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
60.12,16.634,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4363668201
59.94,16.684,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4380352331
59.09,16.923,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4397275663
60.04,16.656,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4413931457
59.27,16.873,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4430804562
59.64,16.768,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4447572825
59.28,16.869,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4464442298
59.94,16.683,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4481125415
59.05,16.936,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4498061463
60.90,16.420,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4514481313
60.60,16.503,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4530983914
60.52,16.524,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4547507812
60.24,16.600,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4564107749
59.97,16.675,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4580783136
59.48,16.813,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4597595746
59.89,16.697,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4614292381
60.17,16.620,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4630912178
60.19,16.614,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4647525931
60.39,16.558,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4664083640
60.32,16.580,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4680663154
61.46,16.272,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4696934982
59.53,16.798,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4713732888
59.11,16.919,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4730651689
59.62,16.773,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4747424784
60.33,16.577,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4764001291
59.86,16.706,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4780707656
59.96,16.677,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4797384177
60.43,16.549,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4813932712
60.21,16.608,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4830540577
59.59,16.782,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4847322840
59.86,16.705,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4864027379
60.10,16.639,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4880666326
60.59,16.505,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4897171810
60.03,16.657,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4913828955
60.10,16.638,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4930466931
60.00,16.666,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4947133053
59.90,16.694,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4963826987
59.52,16.802,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4980628607
60.58,16.507,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,4997135173
60.53,16.520,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5013655534
59.92,16.690,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5030345741
59.74,16.740,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5047086208
59.71,16.746,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5063832613
60.15,16.624,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5080456911
60.31,16.580,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5097037242
60.46,16.539,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5113576047
59.31,16.861,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5130436618
60.90,16.421,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5146857589
59.70,16.751,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5163608968
60.57,16.510,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5180119444
60.52,16.524,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5196643549
60.93,16.413,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5213056560
61.08,16.372,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5229428923
60.58,16.508,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5245936958
60.23,16.604,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5262540582
60.53,16.521,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5279061221
60.15,16.625,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5295686471
59.67,16.759,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5312445839
59.85,16.708,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5329153381
59.68,16.756,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5345909228
60.75,16.462,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5362371397
60.00,16.666,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5379037074
59.56,16.789,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5395826448
59.69,16.754,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5412580427
60.23,16.603,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5429183794
59.61,16.776,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5445959317
59.53,16.798,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5462757731
59.78,16.727,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5479484740
60.35,16.569,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5496053435
60.72,16.469,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5512522809
60.00,16.665,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5529188161
59.37,16.845,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5546032666
59.69,16.753,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5562785305
60.15,16.625,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5579410129
59.89,16.698,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5596108300
60.43,16.549,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5612657578
61.00,16.393,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5629050326
59.85,16.709,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5645759273
61.01,16.391,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5662150061
60.48,16.534,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5678683588
60.65,16.487,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5695171075
60.52,16.525,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5711695787
60.45,16.543,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5728238555
59.59,16.781,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5745019624
59.13,16.911,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5761930139
61.45,16.274,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5778204045
59.15,16.906,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5795110285
59.14,16.909,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5812019331
59.95,16.679,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5828698751
59.29,16.865,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5845563654
60.23,16.604,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5862167342
59.48,16.813,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5878980593
60.50,16.530,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5895510377
59.82,16.716,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5912225906
60.59,16.503,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5928729238
59.77,16.730,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5945459285
60.28,16.589,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5962047806
60.54,16.518,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5978566244
59.33,16.854,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,5995419759
59.47,16.814,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6012234106
60.68,16.479,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6028712740
60.18,16.616,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6045328424
60.03,16.660,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6061987971
60.37,16.563,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6078551262
60.42,16.550,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6095101304
60.30,16.583,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6111684242
59.79,16.725,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6128409121
60.11,16.637,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6145045942
59.56,16.789,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6161834780
60.13,16.630,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6178465046
60.65,16.489,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6194953980
60.09,16.641,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6211594989
60.75,16.460,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6228054630
60.28,16.589,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6244643813
61.00,16.394,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6261038084
60.77,16.456,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6277494075
59.42,16.830,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6294323730
59.25,16.879,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6311202275
59.90,16.695,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6327897301
60.08,16.645,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6344541938
58.81,17.004,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6361545925
60.38,16.562,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6378108296
59.38,16.841,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6394949597
60.04,16.655,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6411604711
59.84,16.711,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6428315575
60.25,16.597,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6444912584
59.98,16.672,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6461584977
60.14,16.628,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6478212590
59.08,16.926,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6495138294
60.85,16.433,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6511571018
60.59,16.505,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6528075970
60.57,16.509,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6544585191
60.13,16.631,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6561216675
60.72,16.470,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6577686681
60.44,16.546,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6594232260
60.32,16.579,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6610811755
59.67,16.760,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6627571474
60.76,16.457,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6644028721
60.03,16.659,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6660687305
60.77,16.456,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6677142878
60.34,16.573,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6693715459
61.11,16.364,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6710079183
60.71,16.473,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6726551858
60.47,16.538,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6743089490
60.40,16.556,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6759645393
59.05,16.935,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6776580569
60.82,16.442,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6793022489
60.68,16.479,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6809501718
60.12,16.634,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6826135377
60.55,16.516,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6842650966
61.42,16.280,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6858931320
61.02,16.389,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6875320700
60.11,16.635,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6891956108
60.42,16.549,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6908505551
59.71,16.749,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6925254303
60.48,16.534,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6941788025
59.27,16.872,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6958659653
59.57,16.786,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6975445777
59.94,16.682,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,6992127886
59.50,16.807,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7008934474
59.25,16.878,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7025812860
60.18,16.616,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7042428699
59.09,16.923,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7059351448
60.21,16.609,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7075960738
59.59,16.783,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7092743402
60.41,16.553,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7109296244
59.71,16.748,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7126044067
61.00,16.393,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7142436921
59.41,16.832,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7159269112
59.88,16.700,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7175969411
60.27,16.592,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7192561839
60.57,16.509,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7209070863
59.55,16.793,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7225863912
59.94,16.685,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7242548635
59.99,16.669,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7259217740
60.44,16.546,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7275763446
59.82,16.718,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7292481523
59.40,16.836,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7309317569
60.18,16.617,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7325934583
60.09,16.642,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7342576423
60.78,16.452,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7359028548
59.52,16.801,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7375829950
60.20,16.612,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7392442379
59.69,16.754,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7409196107
60.68,16.479,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7425674742
59.58,16.783,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7442457713
59.81,16.719,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7459176329
60.47,16.537,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7475713305
60.11,16.636,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7492349528
60.13,16.630,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7508979885
60.43,16.548,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7525528311
60.32,16.578,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7542106734
59.78,16.727,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7558833935
59.61,16.775,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7575608483
59.14,16.910,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7592518046
59.33,16.855,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7609373171
60.76,16.459,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7625831833
61.31,16.310,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7642141815
60.58,16.508,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7658649449
59.64,16.768,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7675417763
60.37,16.564,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7691981637
59.03,16.940,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7708921684
60.37,16.564,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7725485281
59.94,16.684,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7742169550
59.89,16.697,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7758866388
60.42,16.550,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7775416149
59.73,16.743,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7792158666
59.83,16.714,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7808872550
58.95,16.965,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7825837161
60.31,16.580,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7842417208
59.21,16.889,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7859305894
59.97,16.674,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7875979886
60.53,16.521,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7892501229
59.17,16.899,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7909400637
59.69,16.754,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7926154515
60.14,16.628,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7942782179
59.98,16.673,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7959455450
60.11,16.635,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7976090535
59.99,16.670,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,7992760667
59.74,16.738,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8009498921
59.55,16.791,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8026290204
60.49,16.531,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8042821102
60.53,16.520,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8059340657
59.77,16.730,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8076070995
60.52,16.524,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8092595006
59.41,16.832,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8109426981
60.67,16.484,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8125910556
59.81,16.720,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8142630441
60.09,16.642,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8159272395
59.71,16.748,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8176020613
60.65,16.489,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8192509168
59.58,16.784,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8209292783
59.79,16.725,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8226017711
59.84,16.710,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8242727915
60.15,16.626,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8259354181
60.07,16.649,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8276002725
60.21,16.608,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8292610652
60.01,16.665,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8309275222
60.12,16.634,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8325908741
60.11,16.637,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8342545984
58.78,17.012,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8359558040
60.15,16.624,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8376182015
60.09,16.640,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8392822474
60.27,16.593,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8409415292
59.55,16.792,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8426206939
59.37,16.844,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8443051268
59.58,16.785,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8459836170
59.89,16.697,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8476533668
60.04,16.655,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8493188926
60.18,16.618,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8509806515
60.49,16.531,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8526337507
60.70,16.474,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8542811578
59.77,16.732,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8559543102
59.88,16.699,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8576242183
60.26,16.594,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8592836143
60.21,16.609,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8609445158
60.34,16.571,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8626016579
60.41,16.554,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8642570992
59.70,16.751,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8659322103
59.68,16.756,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8676077844
58.99,16.952,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8693029775
59.07,16.929,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8709959188
60.30,16.585,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8726543694
59.63,16.770,35,56.0,45,58,64,1800,9500,6.2,147.5,9.4,0.0,640,4200,8743313306
