Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),CPUClk(MHz),CPUUtil(%)
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.781649,16.593,16.593,0.332,16.593,16.593,33.286,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.798195,16.545,16.545,0.331,16.545,16.545,33.753,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.814769,16.574,16.574,0.331,16.574,16.574,33.240,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.831418,16.649,16.649,0.333,16.649,16.649,32.443,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.848605,17.187,17.187,0.344,17.187,17.187,32.739,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.865202,16.597,16.597,0.332,16.597,16.597,32.989,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.881815,16.613,16.613,0.332,16.613,16.613,34.493,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.898544,16.729,16.729,0.335,16.729,16.729,34.006,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.915250,16.706,16.706,0.334,16.706,16.706,33.798,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.931921,16.671,16.671,0.333,16.671,16.671,33.569,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.948489,16.568,16.568,0.331,16.568,16.568,34.302,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.965057,16.568,16.568,0.331,16.568,16.568,32.125,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.981446,16.389,16.389,0.328,16.389,16.389,31.909,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,1.998359,16.914,16.914,0.338,16.914,16.914,33.292,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.014994,16.635,16.635,0.333,16.635,16.635,31.677,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.032015,17.020,17.020,0.340,17.020,17.020,35.071,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.048479,16.465,16.465,0.329,16.465,16.465,32.275,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.065142,16.663,16.663,0.333,16.663,16.663,34.671,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.081861,16.718,16.718,0.334,16.718,16.718,34.624,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.098541,16.680,16.680,0.334,16.680,16.680,32.403,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.115585,17.044,17.044,0.341,17.044,17.044,33.784,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.132342,16.757,16.757,0.335,16.757,16.757,32.365,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.148824,16.482,16.482,0.330,16.482,16.482,31.273,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.165402,16.577,16.577,0.332,16.577,16.577,34.193,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.181900,16.498,16.498,0.330,16.498,16.498,33.459,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.198524,16.624,16.624,0.332,16.624,16.624,32.562,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.215322,16.798,16.798,0.336,16.798,16.798,33.047,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.231846,16.524,16.524,0.330,16.524,16.524,31.951,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.248592,16.746,16.746,0.335,16.746,16.746,32.185,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.265394,16.802,16.802,0.336,16.802,16.802,33.421,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.281889,16.495,16.495,0.330,16.495,16.495,32.677,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.298582,16.693,16.693,0.334,16.693,16.693,34.083,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.315112,16.530,16.530,0.331,16.530,16.530,34.432,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.331840,16.728,16.728,0.335,16.728,16.728,34.002,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.348348,16.508,16.508,0.330,16.508,16.508,35.596,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.365112,16.764,16.764,0.335,16.764,16.764,36.099,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.381500,16.388,16.388,0.328,16.388,16.388,30.764,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.398049,16.549,16.549,0.331,16.549,16.549,32.419,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.414549,16.501,16.501,0.330,16.501,16.501,32.718,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.431263,16.714,16.714,0.334,16.714,16.714,35.639,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.447668,16.405,16.405,0.328,16.405,16.405,34.013,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.464322,16.654,16.654,0.333,16.654,16.654,33.995,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.480827,16.505,16.505,0.330,16.505,16.505,32.473,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.497495,16.668,16.668,0.333,16.668,16.668,31.485,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.514253,16.758,16.758,0.335,16.758,16.758,34.419,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.530843,16.590,16.590,0.332,16.590,16.590,33.178,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.547398,16.555,16.555,0.331,16.555,16.555,33.061,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.563957,16.558,16.558,0.331,16.558,16.558,33.435,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.580723,16.766,16.766,0.335,16.766,16.766,33.515,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.597365,16.642,16.642,0.333,16.642,16.642,32.491,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.614330,16.965,16.965,0.339,16.965,16.965,34.725,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.630782,16.452,16.452,0.329,16.452,16.452,32.625,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.647535,16.753,16.753,0.335,16.753,16.753,34.965,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.664341,16.806,16.806,0.336,16.806,16.806,33.406,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.680826,16.486,16.486,0.330,16.486,16.486,32.478,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.697289,16.463,16.463,0.329,16.463,16.463,32.956,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.713946,16.657,16.657,0.333,16.657,16.657,31.554,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.731163,17.217,17.217,0.344,17.217,17.217,35.149,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.747995,16.832,16.832,0.337,16.832,16.832,31.769,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.764683,16.688,16.688,0.334,16.688,16.688,32.801,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.781540,16.858,16.858,0.337,16.858,16.858,32.423,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.798352,16.811,16.811,0.336,16.811,16.811,33.542,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.815183,16.831,16.831,0.337,16.831,16.831,34.121,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.831845,16.662,16.662,0.333,16.662,16.662,32.460,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.848441,16.596,16.596,0.332,16.596,16.596,33.238,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.865076,16.635,16.635,0.333,16.635,16.635,34.415,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.881684,16.608,16.608,0.332,16.608,16.608,32.478,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.898259,16.575,16.575,0.332,16.575,16.575,32.494,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.914843,16.584,16.584,0.332,16.584,16.584,33.251,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.931354,16.511,16.511,0.330,16.511,16.511,32.543,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.948061,16.707,16.707,0.334,16.707,16.707,32.367,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.964854,16.793,16.793,0.336,16.793,16.793,34.506,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.981589,16.735,16.735,0.335,16.735,16.735,33.687,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,2.998231,16.642,16.642,0.333,16.642,16.642,32.538,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.014542,16.310,16.310,0.326,16.310,16.310,32.077,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.031195,16.653,16.653,0.333,16.653,16.653,32.490,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.047957,16.763,16.763,0.335,16.763,16.763,33.787,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.064602,16.644,16.644,0.333,16.644,16.644,33.822,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.081205,16.604,16.604,0.332,16.604,16.604,33.041,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.097815,16.610,16.610,0.332,16.610,16.610,32.239,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.114399,16.584,16.584,0.332,16.584,16.584,31.942,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.130956,16.557,16.557,0.331,16.557,16.557,32.077,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.147475,16.519,16.519,0.330,16.519,16.519,33.716,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.164366,16.890,16.890,0.338,16.890,16.890,33.230,1800,9500,45,62,4200,35
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,3.180784,16.418,16.418,0.328,16.418,16.418,34.006,1800,9500,45,62,4200,35
