Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msGPUVideoActive,msSinceInput,QPCTime
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.298582,0.334,16.693,0,Hardware: Independent Flip,6.761,16.693,16.693,0.000,-1.669,7.512,0.000,0.000,1370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.315112,0.331,16.530,0,Hardware: Independent Flip,6.695,16.530,16.530,0.000,-1.653,7.438,0.000,0.000,1380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.331840,0.335,16.728,0,Hardware: Independent Flip,6.775,16.728,16.728,0.000,-1.673,7.528,0.000,0.000,1390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.348348,0.330,16.508,0,Hardware: Independent Flip,6.686,16.508,16.508,0.000,-1.651,7.429,0.000,0.000,1400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.365112,0.335,16.764,0,Hardware: Independent Flip,6.790,16.764,16.764,0.000,-1.676,7.544,0.000,0.000,1410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.381500,0.328,16.388,0,Hardware: Independent Flip,6.637,16.388,16.388,0.000,-1.639,7.374,0.000,0.000,1420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.398049,0.331,16.549,0,Hardware: Independent Flip,6.702,16.549,16.549,0.000,-1.655,7.447,0.000,0.000,1430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.414549,0.330,16.501,0,Hardware: Independent Flip,6.683,16.501,16.501,0.000,-1.650,7.425,0.000,0.000,1440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.431263,0.334,16.714,0,Hardware: Independent Flip,6.769,16.714,16.714,0.000,-1.671,7.521,0.000,0.000,1450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.447668,0.328,16.405,0,Hardware: Independent Flip,6.644,16.405,16.405,0.000,-1.640,7.382,0.000,0.000,1460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.464322,0.333,16.654,0,Hardware: Independent Flip,6.745,16.654,16.654,0.000,-1.665,7.494,0.000,0.000,1470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.480827,0.330,16.505,0,Hardware: Independent Flip,6.684,16.505,16.505,0.000,-1.650,7.427,0.000,0.000,1480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.497495,0.333,16.668,0,Hardware: Independent Flip,6.751,16.668,16.668,0.000,-1.667,7.501,0.000,0.000,1490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.514253,0.335,16.758,0,Hardware: Independent Flip,6.787,16.758,16.758,0.000,-1.676,7.541,0.000,0.000,1500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.530843,0.332,16.590,0,Hardware: Independent Flip,6.719,16.590,16.590,0.000,-1.659,7.466,0.000,0.000,1510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.547398,0.331,16.555,0,Hardware: Independent Flip,6.705,16.555,16.555,0.000,-1.656,7.450,0.000,0.000,1520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.563957,0.331,16.558,0,Hardware: Independent Flip,6.706,16.558,16.558,0.000,-1.656,7.451,0.000,0.000,1530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.580723,0.335,16.766,0,Hardware: Independent Flip,6.790,16.766,16.766,0.000,-1.677,7.545,0.000,0.000,1540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.597365,0.333,16.642,0,Hardware: Independent Flip,6.740,16.642,16.642,0.000,-1.664,7.489,0.000,0.000,1550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.614330,0.339,16.965,0,Hardware: Independent Flip,6.871,16.965,16.965,0.000,-1.697,7.634,0.000,0.000,1560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.630782,0.329,16.452,0,Hardware: Independent Flip,6.663,16.452,16.452,0.000,-1.645,7.403,0.000,0.000,1570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.647535,0.335,16.753,0,Hardware: Independent Flip,6.785,16.753,16.753,0.000,-1.675,7.539,0.000,0.000,1580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.664341,0.336,16.806,0,Hardware: Independent Flip,6.806,16.806,16.806,0.000,-1.681,7.563,0.000,0.000,1590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.680826,0.330,16.486,0,Hardware: Independent Flip,6.677,16.486,16.486,0.000,-1.649,7.419,0.000,0.000,1600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.697289,0.329,16.463,0,Hardware: Independent Flip,6.667,16.463,16.463,0.000,-1.646,7.408,0.000,0.000,1610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.713946,0.333,16.657,0,Hardware: Independent Flip,6.746,16.657,16.657,0.000,-1.666,7.496,0.000,0.000,1620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.731163,0.344,17.217,0,Hardware: Independent Flip,6.973,17.217,17.217,0.000,-1.722,7.748,0.000,0.000,1630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.747995,0.337,16.832,0,Hardware: Independent Flip,6.817,16.832,16.832,0.000,-1.683,7.574,0.000,0.000,1640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.764683,0.334,16.688,0,Hardware: Independent Flip,6.759,16.688,16.688,0.000,-1.669,7.510,0.000,0.000,1650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.781540,0.337,16.858,0,Hardware: Independent Flip,6.827,16.858,16.858,0.000,-1.686,7.586,0.000,0.000,1660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.798352,0.336,16.811,0,Hardware: Independent Flip,6.809,16.811,16.811,0.000,-1.681,7.565,0.000,0.000,1670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.815183,0.337,16.831,0,Hardware: Independent Flip,6.817,16.831,16.831,0.000,-1.683,7.574,0.000,0.000,1680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.831845,0.333,16.662,0,Hardware: Independent Flip,6.748,16.662,16.662,0.000,-1.666,7.498,0.000,0.000,1690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.848441,0.332,16.596,0,Hardware: Independent Flip,6.721,16.596,16.596,0.000,-1.660,7.468,0.000,0.000,1700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.865076,0.333,16.635,0,Hardware: Independent Flip,6.737,16.635,16.635,0.000,-1.664,7.486,0.000,0.000,1710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.881684,0.332,16.608,0,Hardware: Independent Flip,6.726,16.608,16.608,0.000,-1.661,7.474,0.000,0.000,1720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.898259,0.332,16.575,0,Hardware: Independent Flip,6.713,16.575,16.575,0.000,-1.658,7.459,0.000,0.000,1730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.914843,0.332,16.584,0,Hardware: Independent Flip,6.716,16.584,16.584,0.000,-1.658,7.463,0.000,0.000,1740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.931354,0.330,16.511,0,Hardware: Independent Flip,6.687,16.511,16.511,0.000,-1.651,7.430,0.000,0.000,1750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.948061,0.334,16.707,0,Hardware: Independent Flip,6.766,16.707,16.707,0.000,-1.671,7.518,0.000,0.000,1760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.964854,0.336,16.793,0,Hardware: Independent Flip,6.801,16.793,16.793,0.000,-1.679,7.557,0.000,0.000,1770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.981589,0.335,16.735,0,Hardware: Independent Flip,6.778,16.735,16.735,0.000,-1.673,7.531,0.000,0.000,1780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,2.998231,0.333,16.642,0,Hardware: Independent Flip,6.740,16.642,16.642,0.000,-1.664,7.489,0.000,0.000,1790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.014542,0.326,16.310,0,Hardware: Independent Flip,6.606,16.310,16.310,0.000,-1.631,7.340,0.000,0.000,1800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.031195,0.333,16.653,0,Hardware: Independent Flip,6.744,16.653,16.653,0.000,-1.665,7.494,0.000,0.000,1810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.047957,0.335,16.763,0,Hardware: Independent Flip,6.789,16.763,16.763,0.000,-1.676,7.543,0.000,0.000,1820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.064602,0.333,16.644,0,Hardware: Independent Flip,6.741,16.644,16.644,0.000,-1.664,7.490,0.000,0.000,1830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.081205,0.332,16.604,0,Hardware: Independent Flip,6.724,16.604,16.604,0.000,-1.660,7.472,0.000,0.000,1840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.097815,0.332,16.610,0,Hardware: Independent Flip,6.727,16.610,16.610,0.000,-1.661,7.475,0.000,0.000,1850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.114399,0.332,16.584,0,Hardware: Independent Flip,6.716,16.584,16.584,0.000,-1.658,7.463,0.000,0.000,1860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.130956,0.331,16.557,0,Hardware: Independent Flip,6.706,16.557,16.557,0.000,-1.656,7.451,0.000,0.000,1870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.147475,0.330,16.519,0,Hardware: Independent Flip,6.690,16.519,16.519,0.000,-1.652,7.434,0.000,0.000,1880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.164366,0.338,16.890,0,Hardware: Independent Flip,6.841,16.890,16.890,0.000,-1.689,7.601,0.000,0.000,1890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.180784,0.328,16.418,0,Hardware: Independent Flip,6.649,16.418,16.418,0.000,-1.642,7.388,0.000,0.000,1900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.197710,0.339,16.927,0,Hardware: Independent Flip,6.855,16.927,16.927,0.000,-1.693,7.617,0.000,0.000,1910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.214352,0.333,16.642,0,Hardware: Independent Flip,6.740,16.642,16.642,0.000,-1.664,7.489,0.000,0.000,1920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.230927,0.331,16.574,0,Hardware: Independent Flip,6.713,16.574,16.574,0.000,-1.657,7.458,0.000,0.000,1930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.247820,0.338,16.894,0,Hardware: Independent Flip,6.842,16.894,16.894,0.000,-1.689,7.602,0.000,0.000,1940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.264602,0.336,16.782,0,Hardware: Independent Flip,6.797,16.782,16.782,0.000,-1.678,7.552,0.000,0.000,1950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.281364,0.335,16.762,0,Hardware: Independent Flip,6.789,16.762,16.762,0.000,-1.676,7.543,0.000,0.000,1960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.297953,0.332,16.588,0,Hardware: Independent Flip,6.718,16.588,16.588,0.000,-1.659,7.465,0.000,0.000,1970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.314646,0.334,16.694,0,Hardware: Independent Flip,6.761,16.694,16.694,0.000,-1.669,7.512,0.000,0.000,1980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.331194,0.331,16.547,0,Hardware: Independent Flip,6.702,16.547,16.547,0.000,-1.655,7.446,0.000,0.000,1990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.347973,0.336,16.780,0,Hardware: Independent Flip,6.796,16.780,16.780,0.000,-1.678,7.551,0.000,0.000,2000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.364709,0.335,16.736,0,Hardware: Independent Flip,6.778,16.736,16.736,0.000,-1.674,7.531,0.000,0.000,2010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.381326,0.332,16.616,0,Hardware: Independent Flip,6.730,16.616,16.616,0.000,-1.662,7.477,0.000,0.000,2020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.397966,0.333,16.640,0,Hardware: Independent Flip,6.739,16.640,16.640,0.000,-1.664,7.488,0.000,0.000,2030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.414578,0.332,16.612,0,Hardware: Independent Flip,6.728,16.612,16.612,0.000,-1.661,7.475,0.000,0.000,2040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.431258,0.334,16.680,0,Hardware: Independent Flip,6.755,16.680,16.680,0.000,-1.668,7.506,0.000,0.000,2050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.448205,0.339,16.947,0,Hardware: Independent Flip,6.863,16.947,16.947,0.000,-1.695,7.626,0.000,0.000,2060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.464752,0.331,16.547,0,Hardware: Independent Flip,6.702,16.547,16.547,0.000,-1.655,7.446,0.000,0.000,2070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.481483,0.335,16.731,0,Hardware: Independent Flip,6.776,16.731,16.731,0.000,-1.673,7.529,0.000,0.000,2080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.498264,0.336,16.781,0,Hardware: Independent Flip,6.796,16.781,16.781,0.000,-1.678,7.552,0.000,0.000,2090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.515283,0.340,17.019,0,Hardware: Independent Flip,6.893,17.019,17.019,0.000,-1.702,7.659,0.000,0.000,2100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.531916,0.333,16.633,0,Hardware: Independent Flip,6.736,16.633,16.633,0.000,-1.663,7.485,0.000,0.000,2110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.548632,0.334,16.716,0,Hardware: Independent Flip,6.770,16.716,16.716,0.000,-1.672,7.522,0.000,0.000,2120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.565145,0.330,16.514,0,Hardware: Independent Flip,6.688,16.514,16.514,0.000,-1.651,7.431,0.000,0.000,2130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.581863,0.334,16.718,0,Hardware: Independent Flip,6.771,16.718,16.718,0.000,-1.672,7.523,0.000,0.000,2140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.598514,0.333,16.651,0,Hardware: Independent Flip,6.744,16.651,16.651,0.000,-1.665,7.493,0.000,0.000,2150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.615147,0.333,16.634,0,Hardware: Independent Flip,6.737,16.634,16.634,0.000,-1.663,7.485,0.000,0.000,2160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.631766,0.332,16.619,0,Hardware: Independent Flip,6.731,16.619,16.619,0.000,-1.662,7.479,0.000,0.000,2170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.648399,0.333,16.632,0,Hardware: Independent Flip,6.736,16.632,16.632,0.000,-1.663,7.484,0.000,0.000,2180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.665156,0.335,16.757,0,Hardware: Independent Flip,6.787,16.757,16.757,0.000,-1.676,7.541,0.000,0.000,2190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.681468,0.326,16.312,0,Hardware: Independent Flip,6.606,16.312,16.312,0.000,-1.631,7.340,0.000,0.000,2200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.698318,0.337,16.850,0,Hardware: Independent Flip,6.824,16.850,16.850,0.000,-1.685,7.583,0.000,0.000,2210000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.715110,0.336,16.792,0,Hardware: Independent Flip,6.801,16.792,16.792,0.000,-1.679,7.557,0.000,0.000,2220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.731505,0.328,16.395,0,Hardware: Independent Flip,6.640,16.395,16.395,0.000,-1.640,7.378,0.000,0.000,2230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.748305,0.336,16.800,0,Hardware: Independent Flip,6.804,16.800,16.800,0.000,-1.680,7.560,0.000,0.000,2240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.764869,0.331,16.564,0,Hardware: Independent Flip,6.708,16.564,16.564,0.000,-1.656,7.454,0.000,0.000,2250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.781300,0.329,16.431,0,Hardware: Independent Flip,6.655,16.431,16.431,0.000,-1.643,7.394,0.000,0.000,2260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.797847,0.331,16.547,0,Hardware: Independent Flip,6.701,16.547,16.547,0.000,-1.655,7.446,0.000,0.000,2270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.814815,0.339,16.968,0,Hardware: Independent Flip,6.872,16.968,16.968,0.000,-1.697,7.636,0.000,0.000,2280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.831369,0.331,16.554,0,Hardware: Independent Flip,6.705,16.554,16.554,0.000,-1.655,7.449,0.000,0.000,2290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.848141,0.335,16.772,0,Hardware: Independent Flip,6.792,16.772,16.772,0.000,-1.677,7.547,0.000,0.000,2300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.864914,0.335,16.773,0,Hardware: Independent Flip,6.793,16.773,16.773,0.000,-1.677,7.548,0.000,0.000,2310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.881630,0.334,16.716,0,Hardware: Independent Flip,6.770,16.716,16.716,0.000,-1.672,7.522,0.000,0.000,2320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.898147,0.330,16.517,0,Hardware: Independent Flip,6.689,16.517,16.517,0.000,-1.652,7.433,0.000,0.000,2330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.914717,0.331,16.570,0,Hardware: Independent Flip,6.711,16.570,16.570,0.000,-1.657,7.457,0.000,0.000,2340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.931396,0.334,16.680,0,Hardware: Independent Flip,6.755,16.680,16.680,0.000,-1.668,7.506,0.000,0.000,2350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.948267,0.337,16.870,0,Hardware: Independent Flip,6.832,16.870,16.870,0.000,-1.687,7.592,0.000,0.000,2360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.964768,0.330,16.501,0,Hardware: Independent Flip,6.683,16.501,16.501,0.000,-1.650,7.426,0.000,0.000,2370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.981525,0.335,16.757,0,Hardware: Independent Flip,6.786,16.757,16.757,0.000,-1.676,7.540,0.000,0.000,2380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,3.998394,0.337,16.869,0,Hardware: Independent Flip,6.832,16.869,16.869,0.000,-1.687,7.591,0.000,0.000,2390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.015283,0.338,16.889,0,Hardware: Independent Flip,6.840,16.889,16.889,0.000,-1.689,7.600,0.000,0.000,2400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.031933,0.333,16.650,0,Hardware: Independent Flip,6.743,16.650,16.650,0.000,-1.665,7.493,0.000,0.000,2410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.048525,0.332,16.592,0,Hardware: Independent Flip,6.720,16.592,16.592,0.000,-1.659,7.466,0.000,0.000,2420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.065167,0.333,16.642,0,Hardware: Independent Flip,6.740,16.642,16.642,0.000,-1.664,7.489,0.000,0.000,2430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.081595,0.329,16.428,0,Hardware: Independent Flip,6.653,16.428,16.428,0.000,-1.643,7.392,0.000,0.000,2440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.098184,0.332,16.589,0,Hardware: Independent Flip,6.719,16.589,16.589,0.000,-1.659,7.465,0.000,0.000,2450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.114504,0.326,16.320,0,Hardware: Independent Flip,6.609,16.320,16.320,0.000,-1.632,7.344,0.000,0.000,2460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.131261,0.335,16.757,0,Hardware: Independent Flip,6.786,16.757,16.757,0.000,-1.676,7.541,0.000,0.000,2470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.147994,0.335,16.734,0,Hardware: Independent Flip,6.777,16.734,16.734,0.000,-1.673,7.530,0.000,0.000,2480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.164701,0.334,16.707,0,Hardware: Independent Flip,6.766,16.707,16.707,0.000,-1.671,7.518,0.000,0.000,2490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.181533,0.337,16.832,0,Hardware: Independent Flip,6.817,16.832,16.832,0.000,-1.683,7.574,0.000,0.000,2500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.197863,0.327,16.330,0,Hardware: Independent Flip,6.614,16.330,16.330,0.000,-1.633,7.349,0.000,0.000,2510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.214173,0.326,16.310,0,Hardware: Independent Flip,6.606,16.310,16.310,0.000,-1.631,7.339,0.000,0.000,2520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.230786,0.332,16.613,0,Hardware: Independent Flip,6.728,16.613,16.613,0.000,-1.661,7.476,0.000,0.000,2530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.247322,0.331,16.537,0,Hardware: Independent Flip,6.697,16.537,16.537,0.000,-1.654,7.441,0.000,0.000,2540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.263902,0.332,16.579,0,Hardware: Independent Flip,6.715,16.579,16.579,0.000,-1.658,7.461,0.000,0.000,2550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.280618,0.334,16.717,0,Hardware: Independent Flip,6.770,16.717,16.717,0.000,-1.672,7.522,0.000,0.000,2560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.297146,0.331,16.528,0,Hardware: Independent Flip,6.694,16.528,16.528,0.000,-1.653,7.437,0.000,0.000,2570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.313754,0.332,16.608,0,Hardware: Independent Flip,6.726,16.608,16.608,0.000,-1.661,7.474,0.000,0.000,2580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.330681,0.339,16.927,0,Hardware: Independent Flip,6.855,16.927,16.927,0.000,-1.693,7.617,0.000,0.000,2590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.347035,0.327,16.354,0,Hardware: Independent Flip,6.623,16.354,16.354,0.000,-1.635,7.359,0.000,0.000,2600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.363668,0.333,16.634,0,Hardware: Independent Flip,6.737,16.634,16.634,0.000,-1.663,7.485,0.000,0.000,2610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.380352,0.334,16.684,0,Hardware: Independent Flip,6.757,16.684,16.684,0.000,-1.668,7.508,0.000,0.000,2620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.397276,0.338,16.923,0,Hardware: Independent Flip,6.854,16.923,16.923,0.000,-1.692,7.615,0.000,0.000,2630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.413931,0.333,16.656,0,Hardware: Independent Flip,6.746,16.656,16.656,0.000,-1.666,7.495,0.000,0.000,2640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.430805,0.337,16.873,0,Hardware: Independent Flip,6.834,16.873,16.873,0.000,-1.687,7.593,0.000,0.000,2650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.447573,0.335,16.768,0,Hardware: Independent Flip,6.791,16.768,16.768,0.000,-1.677,7.546,0.000,0.000,2660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.464442,0.337,16.869,0,Hardware: Independent Flip,6.832,16.869,16.869,0.000,-1.687,7.591,0.000,0.000,2670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,4.481125,0.334,16.683,0,Hardware: Independent Flip,6.757,16.683,16.683,0.000,-1.668,7.507,0.000,0.000,2680000
