Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartQPC,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1110000,16.5965,5.8088,10.7877,0.7468,7.4684,7.4684,9.1281,0.0000,32.9893,16.5965,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1120000,16.6130,5.8145,10.7984,0.7476,7.4758,7.4758,9.1371,0.0000,34.4925,16.6130,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1130000,16.7295,5.8553,10.8742,0.7528,7.5283,7.5283,9.2012,0.0000,34.0058,16.7295,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1140000,16.7061,5.8471,10.8590,0.7518,7.5177,7.5177,9.1884,0.0000,33.7975,16.7061,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1150000,16.6707,5.8347,10.8359,0.7502,7.5018,7.5018,9.1689,0.0000,33.5687,16.6707,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1160000,16.5680,5.7988,10.7692,0.7456,7.4556,7.4556,9.1124,0.0000,34.3022,16.5680,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1170000,16.5680,5.7988,10.7692,0.7456,7.4556,7.4556,9.1124,0.0000,32.1245,16.5680,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1180000,16.3888,5.7361,10.6527,0.7375,7.3750,7.3750,9.0138,0.0000,31.9095,16.3888,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1190000,16.9138,5.9198,10.9939,0.7611,7.6112,7.6112,9.3026,0.0000,33.2919,16.9138,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1200000,16.6349,5.8222,10.8127,0.7486,7.4857,7.4857,9.1492,0.0000,31.6773,16.6349,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1210000,17.0203,5.9571,11.0632,0.7659,7.6591,7.6591,9.3612,0.0000,35.0713,17.0203,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1220000,16.4646,5.7626,10.7020,0.7409,7.4091,7.4091,9.0555,0.0000,32.2755,16.4646,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1230000,16.6631,5.8321,10.8310,0.7498,7.4984,7.4984,9.1647,0.0000,34.6708,16.6631,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1240000,16.7183,5.8514,10.8669,0.7523,7.5232,7.5232,9.1951,0.0000,34.6237,16.7183,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1250000,16.6803,5.8381,10.8422,0.7506,7.5061,7.5061,9.1742,0.0000,32.4030,16.6803,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1260000,17.0440,5.9654,11.0786,0.7670,7.6698,7.6698,9.3742,0.0000,33.7839,17.0440,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1270000,16.7575,5.8651,10.8924,0.7541,7.5409,7.5409,9.2166,0.0000,32.3648,16.7575,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1280000,16.4820,5.7687,10.7133,0.7417,7.4169,7.4169,9.0651,0.0000,31.2733,16.4820,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1290000,16.5772,5.8020,10.7752,0.7460,7.4597,7.4597,9.1175,0.0000,34.1925,16.5772,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1300000,16.4983,5.7744,10.7239,0.7424,7.4243,7.4243,9.0741,0.0000,33.4588,16.4983,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1310000,16.6238,5.8183,10.8055,0.7481,7.4807,7.4807,9.1431,0.0000,32.5616,16.6238,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1320000,16.7982,5.8794,10.9189,0.7559,7.5592,7.5592,9.2390,0.0000,33.0474,16.7982,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1330000,16.5244,5.7835,10.7409,0.7436,7.4360,7.4360,9.0884,0.0000,31.9510,16.5244,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1340000,16.7460,5.8611,10.8849,0.7536,7.5357,7.5357,9.2103,0.0000,32.1847,16.7460,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1350000,16.8015,5.8805,10.9210,0.7561,7.5607,7.5607,9.2408,0.0000,33.4208,16.8015,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1360000,16.4953,5.7734,10.7219,0.7423,7.4229,7.4229,9.0724,0.0000,32.6766,16.4953,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1370000,16.6929,5.8425,10.8504,0.7512,7.5118,7.5118,9.1811,0.0000,34.0832,16.6929,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1380000,16.5300,5.7855,10.7445,0.7438,7.4385,7.4385,9.0915,0.0000,34.4322,16.5300,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1390000,16.7280,5.8548,10.8732,0.7528,7.5276,7.5276,9.2004,0.0000,34.0024,16.7280,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1400000,16.5078,5.7777,10.7301,0.7429,7.4285,7.4285,9.0793,0.0000,35.5956,16.5078,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1410000,16.7644,5.8675,10.8968,0.7544,7.5440,7.5440,9.2204,0.0000,36.0992,16.7644,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1420000,16.3876,5.7357,10.6519,0.7374,7.3744,7.3744,9.0132,0.0000,30.7639,16.3876,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1430000,16.5488,5.7921,10.7567,0.7447,7.4469,7.4469,9.1018,0.0000,32.4191,16.5488,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1440000,16.5005,5.7752,10.7254,0.7425,7.4252,7.4252,9.0753,0.0000,32.7177,16.5005,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1450000,16.7142,5.8500,10.8642,0.7521,7.5214,7.5214,9.1928,0.0000,35.6392,16.7142,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1460000,16.4047,5.7417,10.6631,0.7382,7.3821,7.3821,9.0226,0.0000,34.0132,16.4047,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1470000,16.6543,5.8290,10.8253,0.7494,7.4944,7.4944,9.1599,0.0000,33.9946,16.6543,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1480000,16.5049,5.7767,10.7282,0.7427,7.4272,7.4272,9.0777,0.0000,32.4728,16.5049,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1490000,16.6682,5.8339,10.8343,0.7501,7.5007,7.5007,9.1675,0.0000,31.4849,16.6682,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1500000,16.7575,5.8651,10.8924,0.7541,7.5409,7.5409,9.2166,0.0000,34.4188,16.7575,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1510000,16.5902,5.8066,10.7836,0.7466,7.4656,7.4656,9.1246,0.0000,33.1777,16.5902,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1520000,16.5551,5.7943,10.7608,0.7450,7.4498,7.4498,9.1053,0.0000,33.0608,16.5551,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1530000,16.5584,5.7954,10.7629,0.7451,7.4513,7.4513,9.1071,0.0000,33.4345,16.5584,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1540000,16.7659,5.8681,10.8979,0.7545,7.5447,7.5447,9.2213,0.0000,33.5154,16.7659,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1550000,16.6423,5.8248,10.8175,0.7489,7.4890,7.4890,9.1532,0.0000,32.4913,16.6423,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1560000,16.9651,5.9378,11.0273,0.7634,7.6343,7.6343,9.3308,0.0000,34.7251,16.9651,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1570000,16.4521,5.7582,10.6938,0.7403,7.4034,7.4034,9.0486,0.0000,32.6254,16.4521,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1580000,16.7527,5.8635,10.8893,0.7539,7.5387,7.5387,9.2140,0.0000,34.9654,16.7527,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1590000,16.8059,5.8821,10.9239,0.7563,7.5627,7.5627,9.2433,0.0000,33.4059,16.8059,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1600000,16.4858,5.7700,10.7157,0.7419,7.4186,7.4186,9.0672,0.0000,32.4775,16.4858,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1610000,16.4626,5.7619,10.7007,0.7408,7.4082,7.4082,9.0544,0.0000,32.9555,16.4626,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1620000,16.6567,5.8298,10.8268,0.7496,7.4955,7.4955,9.1612,0.0000,31.5544,16.6567,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1630000,17.2171,6.0260,11.1911,0.7748,7.7477,7.7477,9.4694,0.0000,35.1494,17.2171,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1640000,16.8318,5.8911,10.9407,0.7574,7.5743,7.5743,9.2575,0.0000,31.7690,16.8318,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1650000,16.6883,5.8409,10.8474,0.7510,7.5097,7.5097,9.1786,0.0000,32.8009,16.6883,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1660000,16.8576,5.9002,10.9574,0.7586,7.5859,7.5859,9.2717,0.0000,32.4233,16.8576,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1670000,16.8112,5.8839,10.9273,0.7565,7.5650,7.5650,9.2462,0.0000,33.5420,16.8112,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1680000,16.8313,5.8910,10.9404,0.7574,7.5741,7.5741,9.2572,0.0000,34.1213,16.8313,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1690000,16.6617,5.8316,10.8301,0.7498,7.4978,7.4978,9.1640,0.0000,32.4605,16.6617,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1700000,16.5959,5.8086,10.7874,0.7468,7.4682,7.4682,9.1278,0.0000,33.2378,16.5959,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1710000,16.6352,5.8223,10.8129,0.7486,7.4859,7.4859,9.1494,0.0000,34.4145,16.6352,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1720000,16.6079,5.8128,10.7952,0.7474,7.4736,7.4736,9.1344,0.0000,32.4784,16.6079,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1730000,16.5752,5.8013,10.7739,0.7459,7.4589,7.4589,9.1164,0.0000,32.4944,16.5752,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1740000,16.5838,5.8043,10.7794,0.7463,7.4627,7.4627,9.1211,0.0000,33.2513,16.5838,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1750000,16.5112,5.7789,10.7323,0.7430,7.4300,7.4300,9.0811,0.0000,32.5431,16.5112,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1760000,16.7070,5.8475,10.8596,0.7518,7.5182,7.5182,9.1889,0.0000,32.3667,16.7070,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1770000,16.7931,5.8776,10.9155,0.7557,7.5569,7.5569,9.2362,0.0000,34.5056,16.7931,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1780000,16.7349,5.8572,10.8777,0.7531,7.5307,7.5307,9.2042,0.0000,33.6872,16.7349,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1790000,16.6423,5.8248,10.8175,0.7489,7.4890,7.4890,9.1533,0.0000,32.5381,16.6423,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1800000,16.3104,5.7087,10.6018,0.7340,7.3397,7.3397,8.9707,0.0000,32.0770,16.3104,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1810000,16.6528,5.8285,10.8243,0.7494,7.4938,7.4938,9.1590,0.0000,32.4904,16.6528,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1820000,16.7627,5.8669,10.8958,0.7543,7.5432,7.5432,9.2195,0.0000,33.7872,16.7627,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1830000,16.6442,5.8255,10.8188,0.7490,7.4899,7.4899,9.1543,0.0000,33.8221,16.6442,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1840000,16.6035,5.8112,10.7923,0.7472,7.4716,7.4716,9.1319,0.0000,33.0410,16.6035,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1850000,16.6103,5.8136,10.7967,0.7475,7.4746,7.4746,9.1357,0.0000,32.2392,16.6103,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1860000,16.5836,5.8042,10.7793,0.7463,7.4626,7.4626,9.1210,0.0000,31.9423,16.5836,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1870000,16.5571,5.7950,10.7621,0.7451,7.4507,7.4507,9.1064,0.0000,32.0772,16.5571,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1880000,16.5194,5.7818,10.7376,0.7434,7.4337,7.4337,9.0857,0.0000,33.7158,16.5194,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1890000,16.8902,5.9116,10.9786,0.7601,7.6006,7.6006,9.2896,0.0000,33.2295,16.8902,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1900000,16.4178,5.7462,10.6716,0.7388,7.3880,7.3880,9.0298,0.0000,34.0064,16.4178,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1910000,16.9267,5.9243,11.0023,0.7617,7.6170,7.6170,9.3097,0.0000,33.2695,16.9267,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1920000,16.6421,5.8247,10.8174,0.7489,7.4890,7.4890,9.1532,0.0000,33.4949,16.6421,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1930000,16.5743,5.8010,10.7733,0.7458,7.4584,7.4584,9.1159,0.0000,31.5429,16.5743,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1940000,16.8936,5.9128,10.9808,0.7602,7.6021,7.6021,9.2915,0.0000,32.5512,16.8936,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1950000,16.7817,5.8736,10.9081,0.7552,7.5518,7.5518,9.2299,0.0000,34.1589,16.7817,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1960000,16.7624,5.8669,10.8956,0.7543,7.5431,7.5431,9.2193,0.0000,33.8087,16.7624,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1970000,16.5882,5.8059,10.7823,0.7465,7.4647,7.4647,9.1235,0.0000,33.6468,16.5882,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1980000,16.6938,5.8428,10.8510,0.7512,7.5122,7.5122,9.1816,0.0000,33.1868,16.6938,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,1990000,16.5472,5.7915,10.7557,0.7446,7.4462,7.4462,9.1009,0.0000,32.1787,16.5472,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2000000,16.7796,5.8728,10.9067,0.7551,7.5508,7.5508,9.2288,0.0000,32.8928,16.7796,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2010000,16.7362,5.8577,10.8785,0.7531,7.5313,7.5313,9.2049,0.0000,34.7299,16.7362,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2020000,16.6164,5.8157,10.8007,0.7477,7.4774,7.4774,9.1390,0.0000,32.2802,16.6164,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2030000,16.6403,5.8241,10.8162,0.7488,7.4881,7.4881,9.1522,0.0000,33.7723,16.6403,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2040000,16.6122,5.8143,10.7979,0.7475,7.4755,7.4755,9.1367,0.0000,33.8365,16.6122,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2050000,16.6798,5.8379,10.8419,0.7506,7.5059,7.5059,9.1739,0.0000,32.3740,16.6798,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2060000,16.9467,5.9314,11.0154,0.7626,7.6260,7.6260,9.3207,0.0000,33.3876,16.9467,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2070000,16.5471,5.7915,10.7556,0.7446,7.4462,7.4462,9.1009,0.0000,32.4581,16.5471,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2080000,16.7307,5.8557,10.8749,0.7529,7.5288,7.5288,9.2019,0.0000,32.7010,16.7307,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2090000,16.7813,5.8735,10.9079,0.7552,7.5516,7.5516,9.2297,0.0000,34.2588,16.7813,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2100000,17.0193,5.9568,11.0626,0.7659,7.6587,7.6587,9.3606,0.0000,35.0294,17.0193,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2110000,16.6328,5.8215,10.8113,0.7485,7.4848,7.4848,9.1480,0.0000,32.4238,16.6328,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2120000,16.7157,5.8505,10.8652,0.7522,7.5221,7.5221,9.1937,0.0000,33.5932,16.7157,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2130000,16.5135,5.7797,10.7338,0.7431,7.4311,7.4311,9.0824,0.0000,33.4287,16.5135,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2140000,16.7178,5.8512,10.8666,0.7523,7.5230,7.5230,9.1948,0.0000,34.0125,16.7178,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2150000,16.6506,5.8277,10.8229,0.7493,7.4928,7.4928,9.1579,0.0000,32.8412,16.6506,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2160000,16.6338,5.8218,10.8120,0.7485,7.4852,7.4852,9.1486,0.0000,34.1492,16.6338,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2170000,16.6191,5.8167,10.8024,0.7479,7.4786,7.4786,9.1405,0.0000,34.1708,16.6191,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2180000,16.6321,5.8212,10.8109,0.7484,7.4844,7.4844,9.1476,0.0000,33.1672,16.6321,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2190000,16.7570,5.8649,10.8920,0.7541,7.5406,7.5406,9.2163,0.0000,31.9097,16.7570,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2200000,16.3120,5.7092,10.6028,0.7340,7.3404,7.3404,8.9716,0.0000,30.4080,16.3120,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2210000,16.8500,5.8975,10.9525,0.7583,7.5825,7.5825,9.2675,0.0000,34.1565,16.8500,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,2220000,16.7923,5.8773,10.9150,0.7557,7.5565,7.5565,9.2358,0.0000,33.7923,16.7923,NA,NA,NA,NA,NA,NA
