Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.898259,16.575,16.575,0.332,6.713,16.575
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.914843,16.584,16.584,0.332,6.716,16.584
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.931354,16.511,16.511,0.330,6.687,16.511
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.948061,16.707,16.707,0.334,6.766,16.707
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.964854,16.793,16.793,0.336,6.801,16.793
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.981589,16.735,16.735,0.335,6.778,16.735
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,2.998231,16.642,16.642,0.333,6.740,16.642
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.014542,16.310,16.310,0.326,6.606,16.310
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.031195,16.653,16.653,0.333,6.744,16.653
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.047957,16.763,16.763,0.335,6.789,16.763
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.064602,16.644,16.644,0.333,6.741,16.644
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.081205,16.604,16.604,0.332,6.724,16.604
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.097815,16.610,16.610,0.332,6.727,16.610
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.114399,16.584,16.584,0.332,6.716,16.584
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.130956,16.557,16.557,0.331,6.706,16.557
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.147475,16.519,16.519,0.330,6.690,16.519
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.164366,16.890,16.890,0.338,6.841,16.890
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.180784,16.418,16.418,0.328,6.649,16.418
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.197710,16.927,16.927,0.339,6.855,16.927
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.214352,16.642,16.642,0.333,6.740,16.642
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.230927,16.574,16.574,0.331,6.713,16.574
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.247820,16.894,16.894,0.338,6.842,16.894
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.264602,16.782,16.782,0.336,6.797,16.782
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.281364,16.762,16.762,0.335,6.789,16.762
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.297953,16.588,16.588,0.332,6.718,16.588
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.314646,16.694,16.694,0.334,6.761,16.694
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.331194,16.547,16.547,0.331,6.702,16.547
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.347973,16.780,16.780,0.336,6.796,16.780
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.364709,16.736,16.736,0.335,6.778,16.736
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.381326,16.616,16.616,0.332,6.730,16.616
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.397966,16.640,16.640,0.333,6.739,16.640
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.414578,16.612,16.612,0.332,6.728,16.612
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.431258,16.680,16.680,0.334,6.755,16.680
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.448205,16.947,16.947,0.339,6.863,16.947
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.464752,16.547,16.547,0.331,6.702,16.547
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.481483,16.731,16.731,0.335,6.776,16.731
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.498264,16.781,16.781,0.336,6.796,16.781
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.515283,17.019,17.019,0.340,6.893,17.019
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.531916,16.633,16.633,0.333,6.736,16.633
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.548632,16.716,16.716,0.334,6.770,16.716
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.565145,16.514,16.514,0.330,6.688,16.514
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.581863,16.718,16.718,0.334,6.771,16.718
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.598514,16.651,16.651,0.333,6.744,16.651
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.615147,16.634,16.634,0.333,6.737,16.634
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.631766,16.619,16.619,0.332,6.731,16.619
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.648399,16.632,16.632,0.333,6.736,16.632
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.665156,16.757,16.757,0.335,6.787,16.757
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.681468,16.312,16.312,0.326,6.606,16.312
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.698318,16.850,16.850,0.337,6.824,16.850
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.715110,16.792,16.792,0.336,6.801,16.792
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.731505,16.395,16.395,0.328,6.640,16.395
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.748305,16.800,16.800,0.336,6.804,16.800
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.764869,16.564,16.564,0.331,6.708,16.564
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.781300,16.431,16.431,0.329,6.655,16.431
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.797847,16.547,16.547,0.331,6.701,16.547
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.814815,16.968,16.968,0.339,6.872,16.968
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.831369,16.554,16.554,0.331,6.705,16.554
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.848141,16.772,16.772,0.335,6.792,16.772
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.864914,16.773,16.773,0.335,6.793,16.773
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.881630,16.716,16.716,0.334,6.770,16.716
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.898147,16.517,16.517,0.330,6.689,16.517
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.914717,16.570,16.570,0.331,6.711,16.570
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.931396,16.680,16.680,0.334,6.755,16.680
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.948267,16.870,16.870,0.337,6.832,16.870
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.964768,16.501,16.501,0.330,6.683,16.501
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.981525,16.757,16.757,0.335,6.786,16.757
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,3.998394,16.869,16.869,0.337,6.832,16.869
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.015283,16.889,16.889,0.338,6.840,16.889
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.031933,16.650,16.650,0.333,6.743,16.650
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.048525,16.592,16.592,0.332,6.720,16.592
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.065167,16.642,16.642,0.333,6.740,16.642
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.081595,16.428,16.428,0.329,6.653,16.428
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.098184,16.589,16.589,0.332,6.719,16.589
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.114504,16.320,16.320,0.326,6.609,16.320
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.131261,16.757,16.757,0.335,6.786,16.757
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.147994,16.734,16.734,0.335,6.777,16.734
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.164701,16.707,16.707,0.334,6.766,16.707
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.181533,16.832,16.832,0.337,6.817,16.832
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.197863,16.330,16.330,0.327,6.614,16.330
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.214173,16.310,16.310,0.326,6.606,16.310
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.230786,16.613,16.613,0.332,6.728,16.613
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.247322,16.537,16.537,0.331,6.697,16.537
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.263902,16.579,16.579,0.332,6.715,16.579
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.280618,16.717,16.717,0.334,6.770,16.717
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.297146,16.528,16.528,0.331,6.694,16.528
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.313754,16.608,16.608,0.332,6.726,16.608
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.330681,16.927,16.927,0.339,6.855,16.927
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.347035,16.354,16.354,0.327,6.623,16.354
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.363668,16.634,16.634,0.333,6.737,16.634
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.380352,16.684,16.684,0.334,6.757,16.684
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.397276,16.923,16.923,0.338,6.854,16.923
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.413931,16.656,16.656,0.333,6.746,16.656
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.430805,16.873,16.873,0.337,6.834,16.873
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.447573,16.768,16.768,0.335,6.791,16.768
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.464442,16.869,16.869,0.337,6.832,16.869
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.481125,16.683,16.683,0.334,6.757,16.683
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.498061,16.936,16.936,0.339,6.859,16.936
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.514481,16.420,16.420,0.328,6.650,16.420
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.530984,16.503,16.503,0.330,6.684,16.503
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.547508,16.524,16.524,0.330,6.692,16.524
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.564108,16.600,16.600,0.332,6.723,16.600
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.580783,16.675,16.675,0.334,6.754,16.675
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.597596,16.813,16.813,0.336,6.809,16.813
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.614292,16.697,16.697,0.334,6.762,16.697
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.630912,16.620,16.620,0.332,6.731,16.620
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.647526,16.614,16.614,0.332,6.729,16.614
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.664084,16.558,16.558,0.331,6.706,16.558
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.680663,16.580,16.580,0.332,6.715,16.580
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.696935,16.272,16.272,0.325,6.590,16.272
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.713733,16.798,16.798,0.336,6.803,16.798
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.730652,16.919,16.919,0.338,6.852,16.919
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.747425,16.773,16.773,0.335,6.793,16.773
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.764001,16.577,16.577,0.332,6.713,16.577
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.780708,16.706,16.706,0.334,6.766,16.706
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.797384,16.677,16.677,0.334,6.754,16.677
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.813933,16.549,16.549,0.331,6.702,16.549
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.830541,16.608,16.608,0.332,6.726,16.608
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.847323,16.782,16.782,0.336,6.797,16.782
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.864027,16.705,16.705,0.334,6.765,16.705
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.880666,16.639,16.639,0.333,6.739,16.639
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.897172,16.505,16.505,0.330,6.685,16.505
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.913829,16.657,16.657,0.333,6.746,16.657
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.930467,16.638,16.638,0.333,6.738,16.638
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.947133,16.666,16.666,0.333,6.750,16.666
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.963827,16.694,16.694,0.334,6.761,16.694
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.980629,16.802,16.802,0.336,6.805,16.802
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,4.997135,16.507,16.507,0.330,6.685,16.507
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.013656,16.520,16.520,0.330,6.691,16.520
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.030346,16.690,16.690,0.334,6.760,16.690
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.047086,16.740,16.740,0.335,6.780,16.740
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.063833,16.746,16.746,0.335,6.782,16.746
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.080457,16.624,16.624,0.332,6.733,16.624
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.097037,16.580,16.580,0.332,6.715,16.580
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.113576,16.539,16.539,0.331,6.698,16.539
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.130437,16.861,16.861,0.337,6.829,16.861
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.146858,16.421,16.421,0.328,6.650,16.421
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.163609,16.751,16.751,0.335,6.784,16.751
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.180119,16.510,16.510,0.330,6.687,16.510
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.196644,16.524,16.524,0.330,6.692,16.524
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.213057,16.413,16.413,0.328,6.647,16.413
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.229429,16.372,16.372,0.327,6.631,16.372
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.245937,16.508,16.508,0.330,6.686,16.508
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.262541,16.604,16.604,0.332,6.724,16.604
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.279061,16.521,16.521,0.330,6.691,16.521
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.295686,16.625,16.625,0.333,6.733,16.625
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.312446,16.759,16.759,0.335,6.788,16.759
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.329153,16.708,16.708,0.334,6.767,16.708
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.345909,16.756,16.756,0.335,6.786,16.756
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.362371,16.462,16.462,0.329,6.667,16.462
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.379037,16.666,16.666,0.333,6.750,16.666
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.395826,16.789,16.789,0.336,6.800,16.789
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.412580,16.754,16.754,0.335,6.785,16.754
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.429184,16.603,16.603,0.332,6.724,16.603
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.445959,16.776,16.776,0.336,6.794,16.776
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.462758,16.798,16.798,0.336,6.803,16.798
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.479485,16.727,16.727,0.335,6.774,16.727
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.496053,16.569,16.569,0.331,6.710,16.569
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.512523,16.469,16.469,0.329,6.670,16.469
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.529188,16.665,16.665,0.333,6.749,16.665
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.546033,16.845,16.845,0.337,6.822,16.845
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.562785,16.753,16.753,0.335,6.785,16.753
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.579410,16.625,16.625,0.332,6.733,16.625
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.596108,16.698,16.698,0.334,6.763,16.698
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.612658,16.549,16.549,0.331,6.702,16.549
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.629050,16.393,16.393,0.328,6.639,16.393
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.645759,16.709,16.709,0.334,6.767,16.709
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,0,0,0,5.662150,16.391,16.391,0.328,6.638,16.391
