frame_index,timestamp_seconds,frame_time_ms,fps
930,15.511370,16.586,60.29
931,15.527892,16.522,60.52
932,15.544573,16.681,59.95
933,15.561235,16.661,60.02
934,15.577985,16.751,59.70
935,15.594524,16.539,60.46
936,15.611352,16.828,59.42
937,15.627964,16.611,60.20
938,15.644838,16.875,59.26
939,15.661643,16.804,59.51
940,15.678483,16.841,59.38
941,15.695185,16.702,59.87
942,15.711957,16.772,59.62
943,15.728610,16.653,60.05
944,15.745255,16.645,60.08
945,15.762016,16.761,59.66
946,15.778542,16.526,60.51
947,15.795245,16.703,59.87
948,15.812044,16.799,59.53
949,15.828602,16.558,60.39
950,15.845255,16.653,60.05
951,15.861865,16.610,60.21
952,15.878657,16.792,59.55
953,15.895151,16.494,60.63
954,15.911391,16.240,61.58
955,15.927990,16.599,60.25
956,15.944834,16.844,59.37
957,15.961834,16.999,58.83
958,15.978327,16.493,60.63
959,15.994816,16.489,60.65
960,16.011557,16.741,59.73
961,16.028271,16.714,59.83
962,16.044952,16.681,59.95
963,16.061421,16.469,60.72
964,16.078068,16.646,60.07
965,16.094627,16.559,60.39
966,16.111441,16.814,59.47
967,16.127968,16.527,60.51
968,16.144878,16.910,59.14
969,16.161350,16.472,60.71
970,16.178007,16.657,60.04
971,16.194752,16.745,59.72
972,16.211126,16.374,61.07
973,16.227735,16.609,60.21
974,16.244532,16.797,59.54
975,16.260996,16.464,60.74
976,16.277605,16.609,60.21
977,16.294360,16.755,59.68
978,16.310965,16.605,60.22
979,16.327566,16.601,60.24
980,16.344007,16.441,60.82
981,16.360688,16.681,59.95
982,16.376929,16.241,61.57
983,16.393688,16.759,59.67
984,16.410395,16.707,59.85
985,16.427290,16.894,59.19
986,16.443930,16.640,60.10
987,16.460802,16.872,59.27
988,16.477139,16.337,61.21
989,16.493902,16.763,59.65
990,16.510970,17.068,58.59
991,16.527435,16.464,60.74
992,16.544034,16.599,60.24
993,16.560966,16.932,59.06
994,16.577571,16.605,60.22
995,16.594054,16.483,60.67
996,16.610926,16.872,59.27
997,16.627742,16.816,59.47
998,16.644407,16.665,60.01
999,16.661228,16.821,59.45
1000,16.677875,16.646,60.07
1001,16.694340,16.466,60.73
1002,16.711183,16.843,59.37
1003,16.727961,16.777,59.60
1004,16.744729,16.768,59.64
1005,16.761617,16.888,59.21
1006,16.778387,16.770,59.63
1007,16.795108,16.722,59.80
1008,16.811667,16.559,60.39
1009,16.828303,16.636,60.11
1010,16.844936,16.633,60.12
1011,16.861635,16.699,59.88
1012,16.878377,16.741,59.73
1013,16.895164,16.787,59.57
1014,16.911832,16.668,60.00
1015,16.928411,16.579,60.32
1016,16.945332,16.920,59.10
1017,16.962031,16.700,59.88
1018,16.978762,16.731,59.77
1019,16.995360,16.597,60.25
1020,17.011992,16.633,60.12
1021,17.028873,16.881,59.24
1022,17.045731,16.858,59.32
1023,17.062091,16.360,61.13
1024,17.078788,16.697,59.89
1025,17.095453,16.666,60.00
1026,17.112310,16.856,59.32
1027,17.128964,16.655,60.04
1028,17.145371,16.407,60.95
1029,17.162122,16.751,59.70
1030,17.178696,16.574,60.33
1031,17.195204,16.508,60.58
1032,17.211794,16.590,60.28
1033,17.228796,17.002,58.82
1034,17.245283,16.487,60.65
1035,17.262269,16.986,58.87
1036,17.278829,16.560,60.39
1037,17.295704,16.875,59.26
1038,17.312402,16.698,59.89
1039,17.329237,16.836,59.40
1040,17.345877,16.640,60.10
1041,17.362463,16.586,60.29
1042,17.379409,16.946,59.01
1043,17.396058,16.649,60.06
1044,17.412571,16.513,60.56
1045,17.429323,16.752,59.69
1046,17.445904,16.580,60.31
1047,17.462561,16.657,60.03
1048,17.479225,16.664,60.01
1049,17.496081,16.855,59.33
1050,17.512696,16.616,60.18
1051,17.529288,16.592,60.27
1052,17.545814,16.526,60.51
1053,17.562482,16.668,60.00
1054,17.579244,16.762,59.66
1055,17.595943,16.699,59.88
1056,17.612521,16.577,60.32
1057,17.629212,16.692,59.91
1058,17.646067,16.854,59.33
1059,17.662580,16.514,60.56
1060,17.679304,16.724,59.79
1061,17.695823,16.519,60.54
1062,17.712397,16.574,60.33
1063,17.729061,16.664,60.01
1064,17.745754,16.693,59.90
1065,17.762337,16.582,60.31
1066,17.779020,16.684,59.94
1067,17.795517,16.497,60.62
1068,17.812289,16.772,59.62
1069,17.829065,16.775,59.61
1070,17.845709,16.644,60.08
1071,17.862570,16.861,59.31
1072,17.879253,16.684,59.94
1073,17.895820,16.567,60.36
1074,17.912393,16.573,60.34
1075,17.929072,16.679,59.96
1076,17.945748,16.676,59.97
1077,17.962036,16.288,61.40
1078,17.978950,16.915,59.12
1079,17.996009,17.059,58.62
1080,18.012724,16.715,59.83
1081,18.029496,16.771,59.63
1082,18.046146,16.650,60.06
1083,18.062817,16.671,59.99
1084,18.079867,17.051,58.65
1085,18.096655,16.788,59.57
1086,18.113407,16.752,59.70
1087,18.130365,16.958,58.97
1088,18.146965,16.600,60.24
1089,18.163555,16.590,60.28
1090,18.180091,16.536,60.47
1091,18.196537,16.446,60.81
1092,18.213337,16.800,59.52
1093,18.229925,16.588,60.28
1094,18.246527,16.603,60.23
1095,18.263136,16.608,60.21
1096,18.279512,16.376,61.06
1097,18.296325,16.813,59.48
1098,18.312833,16.508,60.58
1099,18.329407,16.574,60.34
1100,18.346344,16.937,59.04
1101,18.363084,16.740,59.74
1102,18.379563,16.479,60.68
1103,18.396255,16.692,59.91
1104,18.412754,16.499,60.61
1105,18.429414,16.659,60.03
1106,18.446274,16.860,59.31
1107,18.462946,16.672,59.98
1108,18.479807,16.861,59.31
1109,18.496712,16.905,59.15
1110,18.513585,16.873,59.27
1111,18.530201,16.615,60.19
1112,18.546756,16.555,60.40
1113,18.563567,16.811,59.49
1114,18.580112,16.545,60.44
1115,18.596659,16.547,60.43
1116,18.613402,16.743,59.73
1117,18.629949,16.547,60.43
1118,18.646726,16.777,59.60
1119,18.663324,16.597,60.25
1120,18.679854,16.530,60.50
1121,18.696578,16.724,59.79
1122,18.713298,16.720,59.81
1123,18.729911,16.613,60.19
1124,18.746641,16.730,59.77
1125,18.763386,16.745,59.72
1126,18.779923,16.537,60.47
1127,18.796633,16.710,59.84
1128,18.813139,16.506,60.58
1129,18.829620,16.482,60.67
1130,18.846336,16.716,59.82
1131,18.862937,16.601,60.24
1132,18.879552,16.615,60.19
1133,18.896348,16.795,59.54
1134,18.913078,16.730,59.77
1135,18.929644,16.567,60.36
1136,18.946461,16.816,59.47
1137,18.963268,16.808,59.50
1138,18.979912,16.644,60.08
1139,18.996390,16.478,60.69
1140,19.012691,16.300,61.35
1141,19.029433,16.742,59.73
1142,19.046339,16.907,59.15
1143,19.062909,16.570,60.35
1144,19.079573,16.664,60.01
1145,19.096217,16.643,60.08
1146,19.112784,16.567,60.36
1147,19.129313,16.529,60.50
1148,19.145908,16.595,60.26
1149,19.162326,16.418,60.91
1150,19.179278,16.953,58.99
1151,19.195830,16.551,60.42
1152,19.212507,16.678,59.96
1153,19.229127,16.619,60.17
1154,19.246089,16.962,58.96
1155,19.262709,16.620,60.17
1156,19.279383,16.674,59.97
1157,19.296290,16.907,59.15
1158,19.312916,16.626,60.15
1159,19.329723,16.807,59.50
1160,19.346364,16.641,60.09
1161,19.363319,16.955,58.98
1162,19.380085,16.766,59.64
1163,19.396708,16.622,60.16
1164,19.413230,16.522,60.52
1165,19.429829,16.599,60.24
1166,19.446541,16.713,59.84
1167,19.463253,16.712,59.84
1168,19.479895,16.642,60.09
1169,19.496504,16.609,60.21
1170,19.513068,16.564,60.37
1171,19.529613,16.545,60.44
1172,19.546316,16.704,59.87
1173,19.562985,16.668,59.99
1174,19.579621,16.636,60.11
1175,19.596376,16.755,59.68
1176,19.612745,16.369,61.09
1177,19.629497,16.752,59.69
1178,19.646170,16.673,59.98
1179,19.662668,16.498,60.61
1180,19.679634,16.965,58.94
1181,19.696397,16.764,59.65
1182,19.712961,16.564,60.37
1183,19.729552,16.591,60.27
1184,19.746124,16.572,60.34
1185,19.762704,16.581,60.31
1186,19.779096,16.392,61.01
1187,19.795819,16.723,59.80
1188,19.812709,16.890,59.21
1189,19.829484,16.775,59.61
1190,19.846100,16.616,60.18
1191,19.862894,16.794,59.55
1192,19.879393,16.500,60.61
1193,19.896478,17.084,58.53
1194,19.913128,16.650,60.06
1195,19.929839,16.711,59.84
1196,19.946378,16.539,60.46
1197,19.962916,16.538,60.47
1198,19.979518,16.602,60.23
1199,19.996068,16.550,60.42
1200,20.012488,16.421,60.90
1201,20.029359,16.870,59.28
1202,20.045803,16.444,60.81
1203,20.062606,16.803,59.51
1204,20.079388,16.781,59.59
1205,20.095996,16.609,60.21
1206,20.112470,16.474,60.70
1207,20.129365,16.895,59.19
1208,20.146032,16.666,60.00
1209,20.162715,16.683,59.94
1210,20.179450,16.735,59.75
1211,20.196238,16.788,59.57
1212,20.213015,16.777,59.61
1213,20.229814,16.799,59.53
1214,20.246566,16.752,59.69
1215,20.263055,16.489,60.65
1216,20.280065,17.011,58.79
1217,20.296802,16.736,59.75
1218,20.313172,16.370,61.09
1219,20.329795,16.623,60.16
1220,20.346405,16.610,60.20
1221,20.362973,16.568,60.36
1222,20.379384,16.411,60.93
1223,20.396279,16.895,59.19
1224,20.412949,16.670,59.99
1225,20.429753,16.804,59.51
1226,20.446412,16.659,60.03
1227,20.463006,16.594,60.26
1228,20.479400,16.395,61.00
1229,20.495903,16.503,60.60
1230,20.512483,16.580,60.31
1231,20.528994,16.511,60.56
1232,20.545577,16.582,60.30
1233,20.562182,16.606,60.22
1234,20.578707,16.525,60.51
1235,20.595385,16.678,59.96
1236,20.612183,16.797,59.53
1237,20.628728,16.545,60.44
1238,20.645631,16.904,59.16
1239,20.662196,16.565,60.37
1240,20.678966,16.770,59.63
1241,20.695905,16.939,59.04
1242,20.712382,16.477,60.69
1243,20.728800,16.418,60.91
1244,20.745506,16.706,59.86
1245,20.762154,16.648,60.07
1246,20.778973,16.819,59.46
1247,20.795662,16.689,59.92
1248,20.812546,16.884,59.23
1249,20.829228,16.682,59.94
1250,20.845709,16.481,60.68
1251,20.862320,16.611,60.20
1252,20.878933,16.613,60.19
1253,20.895545,16.613,60.19
1254,20.912184,16.639,60.10
1255,20.928754,16.569,60.35
1256,20.945468,16.715,59.83
1257,20.962131,16.663,60.01
1258,20.978792,16.661,60.02
1259,20.995432,16.640,60.10
1260,21.012310,16.878,59.25
1261,21.029150,16.840,59.38
1262,21.045881,16.731,59.77
1263,21.062562,16.681,59.95
1264,21.079287,16.724,59.79
1265,21.095894,16.608,60.21
1266,21.112582,16.688,59.92
1267,21.129332,16.750,59.70
1268,21.145889,16.556,60.40
1269,21.162837,16.949,59.00
1270,21.179482,16.644,60.08
1271,21.195909,16.427,60.87
1272,21.212729,16.820,59.45
1273,21.229455,16.726,59.79
1274,21.245803,16.348,61.17
1275,21.262575,16.772,59.62
1276,21.279066,16.491,60.64
1277,21.295940,16.874,59.26
1278,21.312506,16.566,60.36
1279,21.329010,16.504,60.59
1280,21.345427,16.417,60.91
1281,21.362044,16.618,60.18
1282,21.378501,16.457,60.76
1283,21.394768,16.266,61.48
1284,21.411381,16.613,60.19
1285,21.427912,16.531,60.49
1286,21.444642,16.730,59.77
1287,21.461093,16.451,60.79
1288,21.477744,16.651,60.06
1289,21.494497,16.753,59.69
1290,21.511105,16.608,60.21
1291,21.527734,16.629,60.14
1292,21.544583,16.849,59.35
1293,21.561513,16.930,59.07
1294,21.578407,16.895,59.19
1295,21.595049,16.641,60.09
1296,21.611739,16.690,59.92
1297,21.628493,16.754,59.69
1298,21.645371,16.878,59.25
1299,21.662548,17.177,58.22
1300,21.679246,16.699,59.89
1301,21.696129,16.883,59.23
1302,21.713190,17.061,58.61
1303,21.729731,16.540,60.46
1304,21.746350,16.619,60.17
1305,21.763222,16.873,59.27
1306,21.779835,16.613,60.20
1307,21.796718,16.883,59.23
1308,21.813399,16.680,59.95
1309,21.830081,16.682,59.94
1310,21.846693,16.612,60.20
1311,21.863240,16.546,60.44
1312,21.879975,16.735,59.75
1313,21.896568,16.593,60.27
1314,21.913078,16.510,60.57
1315,21.929624,16.546,60.44
1316,21.946303,16.679,59.96
1317,21.963106,16.803,59.51
1318,21.979746,16.640,60.10
1319,21.996449,16.703,59.87
1320,22.013339,16.890,59.21
1321,22.030335,16.995,58.84
1322,22.047038,16.703,59.87
1323,22.063823,16.785,59.58
1324,22.080780,16.957,58.97
1325,22.097566,16.786,59.57
1326,22.114280,16.715,59.83
1327,22.130834,16.554,60.41
1328,22.147399,16.565,60.37
1329,22.164256,16.857,59.32
1330,22.180920,16.663,60.01
1331,22.197695,16.775,59.61
1332,22.214354,16.659,60.03
1333,22.231202,16.848,59.35
1334,22.247722,16.520,60.53
1335,22.264480,16.757,59.68
1336,22.281163,16.684,59.94
1337,22.297672,16.509,60.57
1338,22.314078,16.406,60.95
1339,22.330580,16.502,60.60
1340,22.347484,16.904,59.16
1341,22.363864,16.380,61.05
1342,22.380427,16.562,60.38
1343,22.396960,16.534,60.48
1344,22.413557,16.596,60.25
1345,22.430194,16.637,60.11
1346,22.446667,16.473,60.71
1347,22.463175,16.508,60.58
1348,22.480039,16.864,59.30
1349,22.496598,16.560,60.39
1350,22.513322,16.724,59.79
1351,22.529760,16.438,60.84
1352,22.546410,16.650,60.06
1353,22.563053,16.642,60.09
1354,22.579908,16.855,59.33
1355,22.596591,16.683,59.94
1356,22.613706,17.115,58.43
1357,22.630455,16.749,59.70
1358,22.647012,16.557,60.40
1359,22.663542,16.530,60.50
1360,22.680392,16.850,59.35
1361,22.696988,16.596,60.26
1362,22.713693,16.704,59.86
1363,22.730286,16.593,60.27
1364,22.746883,16.597,60.25
1365,22.763522,16.639,60.10
1366,22.780304,16.782,59.59
1367,22.796850,16.546,60.44
1368,22.813628,16.778,59.60
1369,22.830373,16.746,59.72
1370,22.846747,16.374,61.07
1371,22.863382,16.635,60.11
1372,22.880011,16.629,60.14
1373,22.896759,16.748,59.71
1374,22.913348,16.589,60.28
1375,22.930030,16.682,59.94
1376,22.946646,16.616,60.18
1377,22.963307,16.661,60.02
1378,22.980109,16.802,59.52
1379,22.996862,16.753,59.69
1380,23.013757,16.895,59.19
1381,23.030721,16.964,58.95
1382,23.047457,16.736,59.75
1383,23.064210,16.753,59.69
1384,23.080988,16.777,59.60
1385,23.097543,16.555,60.40
1386,23.114070,16.527,60.51
1387,23.130696,16.627,60.14
1388,23.147629,16.932,59.06
1389,23.164084,16.455,60.77
1390,23.180706,16.622,60.16
1391,23.197539,16.833,59.41
1392,23.214284,16.745,59.72
1393,23.230547,16.263,61.49
1394,23.247393,16.846,59.36
1395,23.263986,16.593,60.27
1396,23.280668,16.682,59.95
1397,23.297488,16.820,59.45
1398,23.314183,16.695,59.90
1399,23.330866,16.683,59.94
1400,23.347318,16.452,60.78
1401,23.364046,16.728,59.78
1402,23.380641,16.595,60.26
1403,23.397386,16.746,59.72
1404,23.414057,16.670,59.99
1405,23.430954,16.897,59.18
1406,23.447756,16.802,59.52
1407,23.464346,16.590,60.28
1408,23.481187,16.841,59.38
1409,23.497778,16.591,60.27
1410,23.514612,16.834,59.40
1411,23.531465,16.853,59.34
1412,23.548037,16.572,60.34
1413,23.564879,16.841,59.38
1414,23.581579,16.701,59.88
1415,23.598379,16.800,59.52
1416,23.615349,16.970,58.93
1417,23.632197,16.847,59.36
1418,23.648819,16.623,60.16
1419,23.665644,16.825,59.44
1420,23.682346,16.702,59.87
1421,23.699052,16.706,59.86
1422,23.715716,16.665,60.01
1423,23.732524,16.808,59.50
1424,23.749066,16.541,60.45
1425,23.765660,16.594,60.26
1426,23.782247,16.587,60.29
1427,23.799133,16.886,59.22
1428,23.815680,16.547,60.43
1429,23.832514,16.834,59.40
1430,23.849179,16.665,60.01
1431,23.865862,16.682,59.94
1432,23.882871,17.009,58.79
1433,23.899620,16.749,59.70
1434,23.916492,16.872,59.27
1435,23.933090,16.598,60.25
1436,23.949656,16.566,60.36
1437,23.966212,16.556,60.40
1438,23.982942,16.730,59.77
1439,23.999549,16.607,60.21
1440,24.016132,16.582,60.31
1441,24.032528,16.397,60.99
1442,24.049212,16.684,59.94
1443,24.065872,16.660,60.02
1444,24.082505,16.633,60.12
1445,24.099010,16.504,60.59
1446,24.115640,16.630,60.13
1447,24.132187,16.547,60.43
1448,24.148833,16.646,60.08
1449,24.165477,16.644,60.08
1450,24.182144,16.667,60.00
1451,24.198752,16.608,60.21
1452,24.215565,16.813,59.48
1453,24.232234,16.669,59.99
1454,24.249191,16.958,58.97
1455,24.265649,16.457,60.76
1456,24.282286,16.637,60.11
1457,24.299033,16.747,59.71
1458,24.315732,16.699,59.88
1459,24.332380,16.648,60.07
1460,24.349126,16.745,59.72
1461,24.365852,16.726,59.79
1462,24.382511,16.659,60.03
1463,24.399144,16.633,60.12
1464,24.415883,16.739,59.74
1465,24.432624,16.741,59.73
1466,24.449210,16.586,60.29
1467,24.465837,16.627,60.14
1468,24.482366,16.529,60.50
1469,24.498963,16.596,60.25
1470,24.515749,16.787,59.57
1471,24.532177,16.427,60.87
1472,24.549025,16.849,59.35
1473,24.565427,16.402,60.97
1474,24.581975,16.547,60.43
1475,24.598908,16.933,59.06
1476,24.615530,16.623,60.16
1477,24.632174,16.643,60.08
1478,24.648766,16.592,60.27
1479,24.665384,16.618,60.17
1480,24.682098,16.714,59.83
1481,24.698808,16.710,59.84
1482,24.715321,16.513,60.56
1483,24.731895,16.574,60.33
1484,24.748641,16.746,59.72
1485,24.765608,16.967,58.94
1486,24.782233,16.625,60.15
1487,24.798931,16.698,59.89
1488,24.815594,16.663,60.01
1489,24.832232,16.637,60.11
1490,24.849055,16.823,59.44
1491,24.865816,16.761,59.66
1492,24.882481,16.666,60.00
1493,24.899182,16.700,59.88
1494,24.916016,16.834,59.40
1495,24.932796,16.780,59.59
1496,24.949475,16.679,59.96
1497,24.966033,16.558,60.39
1498,24.982596,16.563,60.38
1499,24.999045,16.449,60.79
1500,25.417974,418.929,2.39
1501,25.438190,20.216,49.47
1502,25.459634,21.444,46.63
1503,25.481001,21.367,46.80
1504,25.488924,7.922,126.23
1505,25.496214,7.290,137.18
1506,25.501419,5.205,192.11
1507,25.508760,7.341,136.22
1508,25.516769,8.009,124.87
1509,25.524221,7.452,134.19
1510,25.530295,6.074,164.64
1511,25.535825,5.530,180.83
1512,25.543018,7.194,139.01
1513,25.549962,6.943,144.03
1514,25.558217,8.255,121.14
1515,25.565693,7.476,133.75
1516,25.572523,6.830,146.41
1517,25.581136,8.613,116.11
1518,25.588098,6.962,143.65
1519,25.598424,10.327,96.84
1520,25.605210,6.785,147.38
1521,25.613457,8.247,121.26
1522,25.621045,7.589,131.77
1523,25.631206,10.160,98.42
1524,25.640431,9.225,108.40
1525,25.647687,7.256,137.82
1526,25.655129,7.442,134.37
1527,25.661993,6.864,145.68
1528,25.671201,9.208,108.60
1529,25.680328,9.127,109.57
1530,25.689051,8.723,114.64
1531,25.697072,8.021,124.67
1532,25.705471,8.399,119.06
1533,25.715473,10.002,99.98
1534,25.724137,8.664,115.42
1535,25.731633,7.497,133.39
1536,25.741372,9.738,102.69
1537,25.748351,6.979,143.28
1538,25.757129,8.778,113.92
1539,25.766051,8.922,112.09
1540,25.772647,6.596,151.60
1541,25.780238,7.591,131.73
1542,25.786010,5.772,173.25
1543,25.794364,8.354,119.70
1544,25.802411,8.046,124.28
1545,25.811022,8.612,116.12
1546,25.818407,7.385,135.41
1547,25.825547,7.140,140.06
1548,25.832743,7.196,138.96
1549,25.840569,7.826,127.78
1550,25.848093,7.524,132.90
1551,25.857604,9.511,105.14
1552,25.866418,8.813,113.46
1553,25.874382,7.964,125.56
1554,25.884162,9.780,102.25
1555,25.892443,8.281,120.76
1556,25.901680,9.237,108.26
1557,25.908810,7.131,140.24
1558,25.915267,6.457,154.87
1559,25.921435,6.168,162.14
1560,25.927560,6.125,163.27
1561,25.936461,8.901,112.34
1562,25.943032,6.571,152.18
1563,25.949754,6.722,148.76
1564,25.959219,9.465,105.66
1565,25.969062,9.843,101.59
1566,25.977411,8.349,119.78
1567,25.984799,7.388,135.35
1568,25.992296,7.497,133.39
1569,26.002345,10.049,99.52
1570,26.011239,8.894,112.43
1571,26.017051,5.813,172.04
1572,26.024433,7.382,135.47
1573,26.032802,8.369,119.49
1574,26.040026,7.224,138.42
1575,26.047337,7.311,136.78
1576,26.054645,7.307,136.85
1577,26.060930,6.285,159.11
1578,26.067827,6.897,144.98
1579,26.076983,9.156,109.22
1580,26.084699,7.716,129.60
1581,26.091991,7.292,137.14
1582,26.100554,8.563,116.78
1583,26.111514,10.960,91.24
1584,26.121296,9.782,102.23
1585,26.127326,6.030,165.83
1586,26.135518,8.192,122.07
1587,26.144383,8.865,112.81
1588,26.152569,8.186,122.15
1589,26.159077,6.507,153.67
1590,26.165586,6.509,153.63
1591,26.175223,9.637,103.76
1592,26.181605,6.382,156.70
1593,26.190132,8.527,117.28
1594,26.198484,8.352,119.73
1595,26.203294,4.810,207.90
1596,26.209366,6.072,164.68
1597,26.218384,9.018,110.89
1598,26.227875,9.492,105.36
1599,26.234094,6.218,160.81
1600,26.241750,7.656,130.61
1601,26.249783,8.033,124.49
1602,26.257776,7.993,125.11
1603,26.267642,9.867,101.35
1604,26.273961,6.319,158.26
1605,26.280446,6.485,154.21
1606,26.286905,6.459,154.82
1607,26.296264,9.359,106.85
1608,26.305413,9.148,109.31
1609,26.313684,8.272,120.89
1610,26.321241,7.556,132.34
1611,26.327583,6.342,157.67
1612,26.334197,6.614,151.20
1613,26.342766,8.569,116.70
1614,26.351786,9.021,110.86
1615,26.359861,8.075,123.84
1616,26.367988,8.127,123.05
1617,26.375318,7.330,136.43
1618,26.383620,8.302,120.45
1619,26.389738,6.119,163.43
1620,26.397568,7.829,127.73
1621,26.404984,7.417,134.83
1622,26.412695,7.711,129.68
1623,26.420810,8.115,123.23
1624,26.429433,8.623,115.97
1625,26.435551,6.118,163.45
1626,26.443222,7.671,130.36
1627,26.450737,7.515,133.06
1628,26.458203,7.466,133.94
1629,26.465466,7.263,137.68
1630,26.475147,9.681,103.29
1631,26.482262,7.114,140.56
1632,26.490223,7.961,125.61
1633,26.497159,6.936,144.18
1634,26.506727,9.568,104.52
1635,26.514677,7.950,125.79
1636,26.520891,6.214,160.92
1637,26.527431,6.540,152.90
1638,26.536411,8.979,111.37
1639,26.545579,9.169,109.07
1640,26.553627,8.048,124.25
1641,26.559156,5.529,180.86
1642,26.568015,8.859,112.88
1643,26.575985,7.970,125.46
1644,26.582176,6.191,161.54
1645,26.590566,8.390,119.19
1646,26.598215,7.649,130.73
1647,26.605710,7.495,133.43
1648,26.612865,7.155,139.76
1649,26.619283,6.419,155.80
1650,26.628828,9.545,104.77
1651,26.636543,7.714,129.63
1652,26.643639,7.096,140.93
1653,26.654191,10.552,94.77
1654,26.659538,5.347,187.01
1655,26.691757,32.219,31.04
1656,26.697455,5.698,175.51
1657,26.703722,6.267,159.57
1658,26.711007,7.286,137.25
1659,26.720912,9.905,100.96
1660,26.728106,7.194,139.01
1661,26.736020,7.914,126.36
1662,26.743770,7.750,129.04
1663,26.751905,8.135,122.92
1664,26.759649,7.743,129.14
1665,26.765660,6.011,166.36
1666,26.772480,6.821,146.62
